BAT ID,Unnamed: 0,BAT Name,CTPT Name,spec. source,FWHM narrow [km/s],err,F(OI 6300) [e-15 erg/s/cm2],err.1,F(NII red) [e-15 erg/s/cm2],err.2,F(NII total) [e-15 erg/s/cm2],err.3,F(Ha narrow) [e-15 erg/s/cm2],err.4,F(SII blue) [e-15 erg/s/cm2],err.5,F(SII red) [e-15 erg/s/cm2],err.6,F(Ha broad) [e-15 erg/s/cm2],err.7,FWHM(Ha broad) [km/s],err.8,Unnamed: 23,quality flag,6DF flag: flux calibration problem,EQW(Ha broad) [A,high z,comments,Two broad components,table,Corrected F(OI 6300) [e-15 erg/s/cm2],Corrected F(NII red) [e-15 erg/s/cm2]
242.0,,,MCG -01-13-025,LWINTER,409.9695617,1.856664628,4.93,0.0760195575,16.73654576,0.1762130375,0.0,0.0,15.25413553,0.2531521118,-14.84089405,0.066097501,-14.84089405,0.1410590835,297.2422917,0.6154656742,5730.660196,11.44077263,,2,,113.3782309,0,,,,,
244.0,1.0,,SWIFT J0452.2+4933,LWINTER,455.7146919,0.0,3.1,0.0269686446,14.0039454,0.0492056853,0.0,0.0,21.34870957,0.0209769337,5.062430095,0.0675345212,4.865006661,0.031495243,271.9237463,0.2636301781,5941.043139,9.018767449,,2,,379.2251217,0,,,,,
254.0,,,LEDA097068,Palermo,963.0736424,0.0,-28.11,6.879521115,604.1369863,19.2188512,0.0,0.0,655.063547,24.08021304,26.5328511,5.51599711,73.81974434,8.613872065,1750.670392,32.2339546,6160.754989,214.4367796,,2,,296.2705188,0,,,,,
261.0,,,IRAS 05078+1626,KPNO,460.2558587,4.715147342,8.18,0.6362356151,12.32447131,0.6538189039,0.0,0.0,72.13186817,0.393499948,11.80741038,0.4666778155,11.1045704,0.4693226196,504.9001267,2.304668518,3870.2261,19.90241836,,1,,349.1017189,0,,,,,
269.0,,,ESO 362-18,Saao,406.893478,4.866348766,5.9,0.4594199507,22.34988383,0.3567425129,0.0,0.0,41.4895586,0.8116995719,9.825316201,0.4942789504,8.758568186,0.4602161116,524.5509153,1.873657684,3746.866963,13.7917538,,2,,142.4288575,0,,,,,
274.0,1.0,,IRAS 05218-1212,KPNO,268.8495049,2.315856582,-5.58,0.3494606256,21.4223863,0.5187056888,0.0,0.0,39.35379302,0.840137194,17.0217321,0.525684501,16.7141827,0.3644355578,1907.298513,2.56015606,6868.993893,49.52994318,,2,,380.8448279,0,,,,,
291.0,,,2MASX J05353211+4011152,Crenshaw_Deveny,283.0123864,5.12794933,-5.28,0.3229896109,38.04637588,0.520382549,0.0,0.0,45.88827964,0.7111265729,8.557450378,0.2431138511,6.685297005,0.2881657703,95.1845604,2.050316163,2651.11795,58.10533984,,1,,58.17749662,0,,,,,
310.0,1.0,,MCG +08-11-011,KPNO,840.6573865,0.0,113.91,8.186809191,1049.994815,12.24632366,0.0,0.0,1311.559474,22.78711209,344.6083409,7.933384356,114.112856,7.95107894,6037.267836,49.3654423,4256.367526,56.63806829,,1,,335.8511504,0,,,,,
318.0,,,2MASXJ06054896-2754398,Masetti,1096.342115,0.0,5.9,1.925305433,30.72872845,1.675458464,0.0,0.0,43.75627449,3.263067203,10.82940781,2.016968352,14.67129723,1.349328192,294.8946915,0.0,6240.277408,0.0,,2,,498.883586,0,,,,,
347.0,1.0,,Mrk 6,KPNO,1002.847744,5.676396729,88.48,0.8874682536,354.0054535,3.374993692,0.0,0.0,608.8528303,3.334090598,112.2077769,1.767158233,93.84039084,1.573440531,3690.143946,7.512050847,5857.10476,7.039137045,,2,,297.7418625,0,,,,,
382.0,,,Mrk 79,LANDT2,467.6783714,8.435936357,20.74,1.612818475,133.8919784,7.474037936,0.0,0.0,185.2504634,7.384955507,42.99940463,2.266644975,34.70257285,1.095546683,1862.136871,9.982498007,3955.487752,15.13062543,,2,,388.8977971,0,,,,,
389.0,1.0,,Mrk 10,Crenshaw_Deveny,507.6444251,0.0,3.51,0.3881174831,45.21055919,1.209179081,0.0,0.0,62.40873798,1.273397196,12.77397673,0.3215373029,10.22004485,0.24000142,341.3820272,0.0,2959.059203,0.0,,2,,112.7559039,0,,,,,
394.0,1.0,,2MASX J07521780+1935423,SDSS,750.6884005,0.0,17.29,0.1270592591,26.91817694,0.3860224672,0.0,0.0,54.71955991,0.4435749047,23.48147412,0.3377628486,17.80546752,0.0917622102,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
403.0,1.0,,2MASX J08032736+0841523,SDSS,641.5594771,9.353543388,4.01,0.0669106588,7.893569568,0.4060100479,0.0,0.0,25.01823393,0.4434336709,6.344486559,0.0773567396,5.716056932,0.1821985753,267.3044561,0.8619772519,5189.891185,135.8601564,,2,,267.5908753,0,,,,,
418.0,,,2MASX J08294266+4154366,SDSS,414.7375316,10.71439863,3.67,0.0322163135,5.834508548,0.4569972421,0.0,0.0,14.42591065,0.0996520574,3.574780872,0.043387588,3.840553546,0.055534181,165.4951955,0.0,6939.785764,0.0,,2,,498.8741523,0,,,,,
429.0,,,2MASX J08420557+0759253,SDSS,603.9348503,3.185205979,8.98,0.064234868,26.34900778,0.1641045041,0.0,0.0,30.7714353,0.1540022586,6.633452552,0.1387012353,4.900331062,0.112626375,261.2311536,0.4929043791,9830.045874,10.91919371,,2,,961.5901939,0,,,,,
458.0,1.0,,Mrk 110,SDSS-12,358.0241459,0.0,14.51,0.0766716686,10.60037531,0.3271707964,0.0,0.0,83.9864719,0.5155627648,15.24015409,0.0449411205,13.54423765,0.1093392486,483.9504247,1.231974262,2266.460607,6.463375709,,2,,163.3190605,0,,,,,
470.0,,,CGCG 122-055,SDSS,361.4663057,2.31563898,1.9,0.0774887245,17.49008192,0.1270906145,0.0,0.0,21.84686505,0.2196199736,4.729783868,0.0990933891,4.706677539,0.0397930171,141.3096218,0.9151956181,3322.585999,16.64589713,,2,,93.00146615,0,,,,,
486.0,1.0,,ESO 499- G 041,6DF,440.181875,0.0,-3.63,0.2205269714,28.45536986,0.8399842905,0.0,0.0,44.13179109,1.045323871,14.39706043,0.171644847,12.72846331,0.5187666588,218.5420781,1.634948832,2293.229986,20.15034422,,2,6.0,65.30893547,0,,,,,
497.0,,,NGC 3227,LANDT2,571.8443904,4.407375723,71.13,2.425116667,574.2505335,6.555525667,0.0,0.0,386.5071686,3.153717969,147.0240404,0.503734905,147.8342149,2.480224125,2325.357164,15.22346282,3339.778257,17.6027101,,2,,175.5131887,0,,,,,
507.0,,,2MASXJ10384520-4946531,Palermo,268.8495049,0.0,-3.3,2.083917674,-1.471754761,2.23e-16,0.0,0.0,9.224326274,3.096880387,3.390852351,1.827920221,4.839160666,4.158070084,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
512.0,,,SDSS J104326.47+110524.2,SDSS,244.0232404,1.182451285,3.54,0.066332851,4.473925014,0.236944992,0.0,0.0,45.54575472,0.1679226724,6.131975172,0.0367772487,5.261786378,0.0785051053,407.8700842,0.3869210713,5259.722442,4.002505836,,2,,469.1433265,0,,,,,
524.0,1.0,,Mrk 728,SDSS,444.8404905,0.0,8.53,0.0708694307,17.01181999,0.0368081276,0.0,0.0,22.531021,0.7061288191,2.637015528,0.2037859452,1.940585595,0.1479533102,225.7311413,0.2056964175,5234.211065,0.0,,2,,226.7539681,0,,,,,
532.0,,,IC 2637,SDSS,359.9770047,2.805872187,7.13,0.0927448821,34.48896164,0.2136281185,0.0,0.0,39.44597882,0.2492584188,12.65175575,0.0632132492,10.13198582,0.116955373,63.26366543,0.3395038669,3124.249365,36.24731451,,1,,29.93580168,0,,,,,
556.0,1.0,,SBS 1136+594,SDSS,274.3420091,0.0,3.37,0.0899534342,3.142967842,0.3824681165,0.0,0.0,42.55277323,0.3067864925,5.674489708,0.0525532462,4.925271536,0.0762578802,589.8552826,0.7799326623,3916.434528,5.328035265,,2,,358.7206264,0,,,,,
561.0,,,PG 1138+222,SDSS,381.0674344,5.254606857,6.32,0.0357964384,35.78648434,1.734628961,0.0,0.0,136.8637267,4.336276007,11.2147876,0.0905956363,9.26106696,0.1859669448,287.4616823,4.450644208,3247.946846,24.77159642,,2,,222.0298213,0,,,,,
572.0,1.0,,2MASX J11475508+0902284,SDSS,361.9056019,0.0,3.23,0.0491093079,15.26333959,0.2034265716,0.0,0.0,34.99503387,0.2711087143,2.376083747,0.0654725578,2.55437971,0.0457081397,392.1704803,0.0,6543.394965,0.0,,2,,312.1170819,0,,,,,
575.0,,,SDSS J114921.52+532013.4,SDSS,463.712031,4.846328767,2.08,0.0408630856,5.947184438,0.0923271637,0.0,0.0,8.482489736,0.0877393761,3.896551795,0.0533100745,3.091533031,0.0298031571,54.31930475,0.1584701243,7035.56857,28.57603978,,2,,186.3331241,0,,,,,
583.0,,,Mrk 1310,SDSS,292.0306538,1.780579081,3.72,0.0726017684,18.80228478,0.2049875285,0.0,0.0,46.78272592,0.510180606,7.589939967,0.1228739033,7.820294411,0.0604254246,220.3135684,0.8512497705,2753.853871,8.30163893,,2,,183.7759326,0,,,,,
585.0,,,NGC 4051,KPNO,560.0289296,2.034624741,22.19,0.2554886293,148.4330405,0.5230509754,0.0,0.0,448.3303682,1.65832101,41.95392696,0.7082020013,38.22337145,0.260458929,708.8676793,2.701804153,1694.101845,3.272551081,,1,,87.48141549,0,,,,,
587.0,,,GQ Com,SDSS,486.9143742,7.146085974,1.74,0.0378781172,8.392749373,0.1925464266,0.0,0.0,23.45469568,0.1486517064,4.233077339,0.0551581805,3.894791177,0.042969874,190.4851503,0.3997842846,6106.74376,17.0,,2,,501.0226825,0,,,,,
589.0,,,2MASX J12055599+4959561,SDSS,415.0932083,1.017460975,2.38,0.0205847678,27.76814872,0.0940306341,0.0,0.0,22.78556391,0.1199204962,7.934413878,0.0462799204,7.581838912,0.0297608333,102.3635213,0.0959101433,7078.790798,29.94160501,,1,,132.8153674,0,,,,,
595.0,1.0,,NGC 4151,LANDT2,448.2923296,0.0,660.11,23.56825685,2270.722287,24.38531335,0.0,0.0,3066.979326,25.57175068,856.3426905,14.41042815,976.3043667,9.593901091,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
608.0,,,Mrk 766,Crenshaw_Deveny,337.3061651,0.81094012,12.58,0.2542041403,104.295251,0.4800392605,0.0,0.0,209.5575922,1.736956227,26.55810654,0.4714366742,31.89462207,0.2401238864,715.6170229,1.733791988,1828.248595,3.185287589,,2,,190.9412103,0,,,,,
622.0,1.0,,2MASX J12313717-4758019,6DF,428.9081711,0.0,3.45,0.2806094782,38.02649132,1.175267027,0.0,0.0,74.10595713,0.374157909,8.367222012,0.1227563074,10.26996008,0.3034745833,434.4014426,1.618229175,3074.423731,14.41341696,,2,6.0,180.8216456,0,,,,,
624.0,1.0,,1RXSJ123212.3-421745,Palermo,1112.602359,22.92155179,-14.8,1.388681819,2.766169221,0.8865216309,0.0,0.0,82.72832721,0.5781710684,18.71484807,0.7619619354,17.92007632,0.4946443671,948.9102868,18.79578471,5957.259165,117.0,,2,,710.8044849,0,,,,,
636.0,,,WKK1263,Masetti,691.7027402,45.80736716,27.12,2.079533391,44.74497863,1.918910251,0.0,0.0,123.7093701,7.285058722,19.73361476,2.357867419,20.51055451,6.340211995,983.5011249,18.06430369,5264.392337,97.98123222,,2,,293.7469899,0,,,,,
641.0,1.0,,NGC 4748,Crenshaw_Loral1K_double,380.3494483,0.0,27.81,0.561641677,235.4613685,1.081626862,0.0,0.0,297.0522608,1.185572275,91.3814573,1.635287666,81.66957407,0.8691943933,1276.071891,3.714897156,2072.016383,7.108048051,,2,,142.1021003,0,,,,,
651.0,,,Mrk 783,SDSS,638.4006193,2.43971681,10.67,0.0650767793,75.87453713,0.3105119154,0.0,0.0,192.1976574,1.551901316,23.12822855,0.1738042908,14.03988156,0.1035119329,175.2943932,1.054964946,4647.035155,37.81339691,,2,,142.5764442,0,,,,,
652.0,1.0,,SBS 1301+540,SDSS DR12B,393.5975485,0.0,4.1,0.021976538,2.615906441,0.1563805202,0.0,0.0,18.3507513,0.1310451173,6.892105109,0.0682698562,5.861503192,0.059859708,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
657.0,,,ESO 323-077,Saao,709.8610779,5.387914781,-14.07,0.9324570332,159.7519593,3.182411741,0.0,0.0,318.2678507,3.348359743,19.36305816,0.6904535202,14.43459612,0.9913816661,537.4490461,5.971087511,3794.495697,21.28695683,,2,,111.8123353,0,,,,,
663.0,,,II SZ 010,6DF,461.7048649,6.569341847,4.5,0.1924567004,9.560420092,0.9094537463,0.0,0.0,67.25439144,2.167929549,5.828592604,0.3052221082,4.820333517,0.3306667466,407.914175,2.13966031,3053.861929,18.11424243,,2,6.0,234.9051843,0,,,,,
664.0,,,RX J1313.8+3653,SDSS,468.9116949,1.803649951,0.78,0.0289567932,6.403864854,0.1360522918,0.0,0.0,17.66859808,0.2058889344,2.770484393,0.0259004514,2.264134214,0.0228804422,75.41668325,0.3844253326,4991.309615,24.41803161,,2,,158.9413465,0,,,,,
667.0,,,2MASXJ13165424-7155270,Masetti,1195.445553,11.75466325,-4.31,0.5402187581,18.4835228,3.777701821,0.0,0.0,35.05593777,4.505971211,-48.01015094,2.175293503,4.807993428,14.79948576,383.3580196,14.63579519,10293.98454,20.49325661,,4,,263.5445016,0,,,,,
674.0,,,ESO 509- G 038,6DF,627.4000882,4.042268331,13.41,0.3242831922,67.86253631,1.027472621,0.0,0.0,49.82581184,0.8427309906,21.90186494,0.2892096944,23.22070762,0.2616921774,360.8268122,0.7148895021,5084.445696,21.26092307,,2,6.0,93.82319198,0,,,,,
686.0,,,NGC 5273,SDSS,232.4642436,1.23879347,5.07,0.1296187166,37.8831565,0.2593272962,0.0,0.0,27.08592421,0.0947269101,12.62679283,0.09047765,14.52768312,0.1174530459,214.387565,0.6613983837,4134.389332,7.315720243,,1,,63.19574086,0,,,,,
694.0,1.0,,IC 4329A,6DF,823.2947222,0.0,17.4,0.4402584122,75.55944398,2.61384245,0.0,0.0,127.8649104,1.179640957,34.24413877,0.2692170541,31.27834232,0.6031241417,1666.384879,0.6005475484,5755.859175,13.56117951,,2,6.0,268.2973086,0,,,,,
695.0,1.0,,UM 614,SDSS,365.9629981,6.372571612,4.81,0.089726971,18.52496284,0.5520218562,0.0,0.0,38.12363503,1.067189847,8.824529259,0.2473186941,9.089369522,0.1830318986,312.4105508,2.17570631,2737.700554,24.78516743,,2,,234.7824259,0,,,,,
697.0,,,Mrk 279,Gemini,511.2752049,4.889977836,23.16,0.6410038408,94.59661828,0.6198151418,0.0,0.0,99.92418342,1.179802321,44.60231077,0.8383731027,42.45868271,0.4646995829,689.5842627,4.95456577,4545.986318,34.12562431,,2,,260.4095878,0,,,,,
702.0,1.0,,Mrk 464,SDSS,410.8865403,0.0,9.16,0.0659963637,17.21212626,0.2012420553,0.0,0.0,68.37549364,0.2403472146,9.12092203,0.0156250266,8.240429061,0.0467644109,361.148844,0.3468739476,5793.751488,8.085755033,,2,,613.0969375,0,,,,,
707.0,,,2MASX J14080674-3023537,6DF,742.6345408,5.422884173,2.57,0.2441738994,21.95067178,0.8882385329,0.0,0.0,52.23181682,1.102561006,-3.981201292,0.1425645132,-3.981201292,0.0,154.9356183,2.784121071,3342.127139,23.9433358,,2,6.0,178.0189949,0,,,,,
713.0,1.0,,2MASXJ14165001-1158577,Palermo,268.8495049,10.17445755,4.39,0.2028430898,4.984239121,0.2114561545,0.0,0.0,4.786093535,0.1106623904,1.843607057,0.1367150058,1.681100745,0.1764629375,429.7247896,0.6003806379,7561.568181,60.86817911,,4,,433.7509561,0,,,,,
717.0,1.0,,NGC 5548,SDSS,533.1537793,0.0,24.8,0.1348369973,86.0896016,0.3103004984,0.0,0.0,150.7117749,0.5422356729,31.99541751,0.3002042482,28.63997474,0.1524635719,1433.717624,0.0,6478.088603,0.0,,2,,361.8721649,0,,,,,
736.0,1.0,,2MASX J14364961-1613410,6DF,268.8495049,0.0,-1.09,0.0,-1.092001368,0.0,0.0,0.0,6.81111342,0.081446001,0.0,0.0,0.0,0.0,303.4743871,0.4540860886,7408.922139,21.99990883,,0,6.0,287.8714003,0,,,,,
750.0,1.0,,WKK4438,Masetti,992.1766013,0.0,-27.49,1.231819223,62.00421279,2.657609213,0.0,0.0,251.4701606,2.252279684,17.82990072,1.27580691,8.42193101,0.7278877707,153.3393852,1.725354408,3973.435649,155.0,,2,,17.88956046,0,,,,,
754.0,,,Mrk 1392,SDSS,473.2016818,0.7326037538,10.67,0.1846483383,93.78164644,0.8362112098,0.0,0.0,90.58963891,0.8793996974,22.53201543,0.3178604524,22.80885879,0.0768587368,605.3297094,3.177493084,5205.833648,6.051674109,,2,,252.6304198,0,,,,,
760.0,1.0,,2MASX J15115979-2119015,Crenshaw_Loral1K_double,408.7768656,3.87297044,18.53,0.1626521494,111.8687579,1.682351574,0.0,0.0,169.5105251,7.212298342,42.5268386,0.2798943681,37.26609192,0.4188187319,1407.551807,6.910620465,1293.010398,5.779892375,,1,,233.0657684,0,,,,,
774.0,,,Mrk 290,SDSS,438.1944473,4.283512949,5.59,0.1608581669,18.72944461,0.5408821274,0.0,0.0,73.26809224,0.6684653303,9.255350819,0.4147505941,8.305350554,0.1228176936,851.3411795,1.419376376,4135.014448,9.190808516,,2,,548.0902207,0,,,,,
795.0,,,WKK 6092,Saao,366.3948888,13.20266191,-7.73,0.4939626275,26.11599532,0.8238861376,0.0,0.0,33.22803371,0.9339086703,-8.215679534,0.9148363921,-8.215679534,0.3335669242,100.2764618,2.839903676,3974.614967,144.7883956,,2,,102.677395,0,,,,,
883.0,1.0,,2MASX J17232321+3630097,Gemini,379.9473759,0.0,3.25,0.0288304211,24.72275326,0.0737018532,0.0,0.0,37.06589404,0.2890687771,6.273212363,0.0833608955,6.289641932,0.0585407891,249.3814309,0.0796119175,2470.171459,0.0,,2,,280.7858414,0,,,,,
912.0,1.0,,SWIFT J1745.4+2906,LWINTER,578.1890984,0.0,2.27,0.0739531388,8.325326465,0.100553274,0.0,0.0,17.67479582,0.1116195052,4.190553674,0.1452722926,3.381182187,0.0736898283,131.474111,0.3195821878,9567.709356,50.5,,2,,306.050683,0,,,,,
923.0,1.0,,SWIFT J1747.7-2253,Masetti,773.7718491,1.850864458,14.92,0.2011860571,34.2219598,0.0936373038,0.0,0.0,30.23374372,0.1960418885,14.58045036,0.1629745317,19.78771553,0.2898595877,429.0830041,1.05219934,11447.00717,14.63441236,,2,,308.3490908,0,,,,,
980.0,,,3C 380,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
994.0,1.0,,3C 390.3,KPNO,722.3102755,5.086934597,145.33,4.029114915,251.3037899,5.291974367,0.0,0.0,622.3443062,3.004925037,56.71126152,4.565125577,78.53939882,4.999556568,12448.16771,12.59459904,11498.14476,9.05583674,,2,,534.4025175,0,,,,,
995.0,,,Fairall 51,Saao,317.8636583,3.914862782,-10.08,0.3624047786,33.76803021,0.4998201273,0.0,0.0,53.39234733,1.223633871,-10.16151648,0.5129063559,-10.16151648,0.5913385378,561.0029892,1.723994502,2532.238586,8.690854008,,2,,235.4890805,0,,,,,
1040.0,,,2MASXJ19301380+3410495,Palermo,905.0469309,0.0,12.51,3.100343065,-20.91509546,3.243904735,0.0,0.0,127.2991853,5.382926611,22.03497861,4.737050823,0.9832023315,1.29969193,631.5498026,0.0,5215.912683,0.0,,2,,449.8108475,0,,,,,
1042.0,,,2MASX J19373299-0613046,LANDT2,522.8261466,2.152448023,23.05,0.4261168355,194.3274306,1.102074921,0.0,0.0,479.3391867,2.307289508,64.0505913,0.3949925078,59.89682574,0.7941063632,1056.205313,4.177839948,1640.559987,2.955565807,,1,,152.7452851,0,,,,,
1046.0,,,NGC 6814,Crenshaw_Deveny,313.6398555,5.776083305,-12.86,0.9533937651,112.558824,1.764806587,0.0,0.0,36.8699161,1.345146349,18.2420048,0.8677376857,24.67179453,0.263397436,836.9944993,5.837865767,3320.612583,20.4,,1,,110.7063551,0,,,,,
1084.0,,,2MASX J20350566+2603301,Crenshaw_Deveny,443.826405,3.721730863,-3.97,0.0871811767,14.02219928,0.2776742371,0.0,0.0,13.17811055,0.3988000772,10.7052322,0.5308379144,8.778555711,0.2235205385,240.0128053,1.254933488,2512.503947,7.190977641,,2,,226.903003,0,,,,,
1106.0,1.0,,2MASX J21192912+3332566,KPNO,611.3176492,3.321163264,2.48,0.0617174687,23.55082234,0.1059125914,0.0,0.0,25.65807273,0.1343747249,9.487710943,0.0481663233,7.026380465,0.0534423852,138.0031538,0.3732401771,5312.171663,27.01736997,,2,,109.6743004,0,,,,,
1117.0,,,2MASX J21355399+4728217,LWINTER,613.454847,6.023622218,0.43,0.046640068,6.420259425,0.0903589407,,,8.990393879,0.1419406428,0.8815047978,0.0365816719,1.059453656,0.0907650995,62.04920233,0.1898662234,4289.290875,38.46850929,,2,,163.396321,0,,,,,
1120.0,,,PKS 2135-14,6DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,6.0,0.0,0,,,,,
1128.0,,,6dF J2149581-185924,6DF,0.0,0.0,-2.62,0.0385089216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,6.0,0.0,0,,,,,
