BAT ID,Unnamed: 0,BAT Name,CTPT Name,spec. source,FWHM narrow [km/s],err,F(OI 6300) [e-15 erg/s/cm2],err.1,F(NII red) [e-15 erg/s/cm2],err.2,F(NII total) [e-15 erg/s/cm2],err.3,F(Ha narrow) [e-15 erg/s/cm2],err.4,F(SII blue) [e-15 erg/s/cm2],err.5,F(SII red) [e-15 erg/s/cm2],err.6,F(Ha broad) [e-15 erg/s/cm2],err.7,FWHM(Ha broad) [km/s],err.8,Unnamed: 23,quality flag,6DF flag: flux calibration problem,EQW(Ha broad) [A,high z,comments,Two broad components,table,Corrected F(OI 6300) [e-15 erg/s/cm2],Corrected F(NII red) [e-15 erg/s/cm2]
285.0,,,2MASXJ05325752+1345092,Palermo,268.8495049,0.0,-4.77,0.0,-14.71677966,0.4231215875,0.0,0.0,-14.71677966,0.0,-20.21341453,0.0,2.646447041,1.54,263.2172668,0.0,4894.435904,2884.767445,,4,,118.2400885,0,,,,,
313.0,1.0,,2MASX J05580206-3820043,Saao,902.0011995,70.03201896,-14.87,1.211962681,-21.44525178,4.87889552,0.0,0.0,131.5563229,11.77619506,-10.32884432,1.335225054,-10.32884432,2.137650168,764.1627296,14.00061744,2354.091696,233.0602728,,1,,418.5119309,0,,,,,
316.0,1.0,,IRAS 05589+2828,Gemini,531.4738393,10.17602353,-34.18,8.383679572,95.69030213,7.866308181,0.0,0.0,582.6093492,5.716203114,65.74905114,4.699045366,66.97559107,3.012850307,10453.66669,16.244705,3699.111052,13.70264126,,1,,668.470023,0,,,,,
342.0,,,ESO 490-IG026,6DF,576.1625284,3.610439318,22.98,0.4572379403,139.5402011,1.27599272,0.0,0.0,140.8878035,1.105852958,23.25143923,0.5048227914,23.66373423,0.4823098219,499.8814206,3.720471601,6453.315775,82.46903539,,2,6.0,103.2300505,0,,,,,
363.0,,,Mrk 376,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
378.0,1.0,,Mrk 9,Palomar,509.5392846,0.0,-4.94,0.2659217555,17.71946136,1.057462696,0.0,0.0,34.31063966,0.8007897204,5.612545049,0.6344907773,4.516477895,0.4155135201,671.583045,2.252376616,3068.126031,15.44815114,,2,,346.3564533,0,,,,,
384.0,,,LEDA86073,Palermo,268.8495049,0.0,-0.09,0.3553816447,-3.170742594,0.0,0.0,0.0,10.36031414,0.8446252879,-5.257058908,0.0,-5.257058908,0.8195236496,400.6373596,0.7951545025,2642.469901,26.32956624,,2,,236.975865,0,,,,,
398.0,1.0,,2MASSJ07594181-3843560,Masetti,268.8495049,15.9351459,-2.87,1.757369521,12.32622099,3.132969007,0.0,0.0,17.78282979,1.704329186,2.122830912,0.3072540807,3.739275451,0.5044912676,2668.816614,7.458681234,4801.928054,26.7,,2,,546.3181871,0,,,,,
411.0,,,CGCG031-072,Palermo,940.1769305,10.90772801,-4.02,0.0,14.76167957,1.17271384,0.0,0.0,159.2616148,1.602671222,2.081157898,0.3602434273,6.908494304,0.3756052001,343.7519328,3.853247636,3425.381297,18.6904978,,1,,172.6783328,0,,,,,
419.0,,,2MASX J08301655-6725289,6DF,304.6939466,3.225284474,-2.33,0.3243189152,16.65230506,0.3657555957,0.0,0.0,40.31865403,0.9167616509,7.995987514,0.1595608977,6.513135353,0.1717975861,88.20220856,0.5918047538,3322.698094,19.88250181,,1,6.0,43.71415624,0,,,,,
420.0,,,FBQS J083225.3+370736,SDSS,294.9398169,2.054781298,3.46,0.0413280788,17.53898119,0.1955938132,0.0,0.0,20.37153358,0.0707936468,3.798103403,0.0714681755,3.754586358,0.0547896983,441.1792393,0.3158521825,10497.98361,16.73402588,,2,,351.065508,0,,,,,
443.0,,,2MASX J09043699+5536025,SDSS,402.774128,2.389652853,1.63,0.0326393776,18.95741491,0.1168159959,0.0,0.0,35.97632223,0.0792447113,6.010866606,0.0229938539,5.272344033,0.0266192555,212.8510624,0.2003333756,5361.32236,6.74,,2,,286.3726603,0,,,,,
449.0,1.0,,Mrk 704,Palomar,369.4799289,21.2553798,-7.58,4.71708818,24.64595199,10.93902278,0.0,0.0,94.4382577,16.77139442,12.00453218,4.568926439,11.4497978,4.568926439,2067.595301,23.75936404,5765.788567,59.1,,2,,312.0205283,0,,,,,
455.0,1.0,,CGCG 121-075,Palomar,556.7742859,12.53563342,7.76,4.027003291,25.39149182,2.491878617,0.0,0.0,96.6269688,10.16624947,15.51065228,16.2419447,11.51274822,12.55870911,1009.570552,6.671309192,2178.442302,30.06920041,,1,,519.9137573,0,,,,,
460.0,1.0,,Mrk 705,SDSS,502.9865171,0.0,4.15,0.109658448,35.70188453,0.4038770821,0.0,0.0,82.70167129,0.658790279,11.97235803,0.1125323508,10.72012656,0.0802530485,519.0623601,1.659222399,2470.150287,8.65412407,,2,,215.207804,0,,,,,
461.0,1.0,,NGC 2885,SDSS,383.6335887,0.0,1.82,0.1336716292,23.14383615,0.2271664799,0.0,0.0,13.49697925,0.1882605777,4.518928558,0.0807890534,4.84619788,0.0893627355,163.7110247,0.2068449606,5521.80737,26.38149812,,2,,75.87579749,0,,,,,
466.0,1.0,,2MASX J09352707+2617093,SDSS,340.5741044,0.0,1.61,0.0266395265,3.67059608,0.0904394246,0.0,0.0,17.21617183,0.1372074949,3.748197172,0.0139008902,3.060620026,0.0294524391,343.2723195,0.1173468438,4073.268595,4.242436197,,2,,629.6682771,0,,,,,
473.0,1.0,,3C 227,SDSS,565.4764777,6.220944988,-2.41,1.342309994,1.22392935,0.1871628044,0.0,0.0,11.53149205,0.1655622913,1.219928013,0.0509138571,1.123087185,0.0564019331,446.5043145,0.6963350572,5891.145063,20.18461111,,2,,505.4108497,0,,,,,
529.0,1.0,,2MASX J11053754+5851206,SDSS,708.8151927,0.0,-1.21,0.0319790711,13.11489778,0.2779646715,0.0,0.0,18.52730916,0.2303452076,2.727843263,0.0460440283,2.351817428,0.0454944326,160.2818398,0.709946032,5713.363705,32.7846114,,2,,293.3128182,0,,,,,
530.0,1.0,,NGC 3516,KPNO,698.6779844,0.0,-123.3,0.1211089154,139.7811486,7.599670481,0.0,0.0,83.43068614,24.55826782,32.82619644,10.33622643,27.59215161,4.236857751,2413.327097,5.74451224,4613.288167,0.0,,2,,182.7456029,0,,,,,
531.0,,,ESO 438- G 009,6DF,601.8619471,1.746786901,-8.49,0.7147245732,143.3123113,1.763616116,0.0,0.0,211.4882659,2.586431144,17.87531583,0.6705935389,15.70195861,0.298355403,312.5798698,2.080465493,3823.798696,18.56058939,,2,6.0,65.06337343,0,,,,,
538.0,1.0,,ESO 265- G 023,6DF,268.8495049,0.0,-5.34,0.211916411,7.385602521,0.884915697,0.0,0.0,22.97813313,0.9448113038,4.560945017,0.1033856226,4.297065986,0.2574117261,732.2540458,1.571141635,3088.761193,11.07377526,,2,6.0,216.149552,0,,,,,
542.0,1.0,,ARP 151,SDSS,311.9220176,1.978418562,5.45,0.0808091605,11.98450996,0.1434534088,0.0,0.0,16.86807006,0.5561582152,7.060134912,0.1195716678,6.748334979,0.1637210715,239.9606309,0.7678499526,3294.237764,18.08026884,,2,,190.8548658,0,,,,,
549.0,1.0,,IC 2921,SDSS,470.0863295,5.605009774,-1.31,0.0761353012,11.67899474,0.250733691,0.0,0.0,7.901148374,0.1993320557,2.054547433,0.041384956,2.143403891,0.0396217236,152.5072632,0.8556226627,4126.507505,20.9,,1,,149.7125988,0,,,,,
558.0,,,NGC 3783,Crenshaw_Loral1K_double,468.7009525,9.819429563,88.04,5.455667181,325.6549098,12.3961148,0.0,0.0,740.9509548,41.00455048,131.7501156,6.01807137,138.1120218,4.383428013,8525.090409,12.72997862,2879.980329,5.153672118,,2,,368.3714247,0,,,,,
565.0,,,KUG 1141+371,SDSS,288.7008015,1.599740925,2.29,0.0422019069,10.18155104,0.1085801819,0.0,0.0,8.122347884,0.1587266784,3.153554244,0.0428670206,3.240368635,0.0128372667,190.6279314,0.5188665896,7177.697635,29.02811996,,2,,165.4119328,0,,,,,
566.0,1.0,,SWIFT J1143.7+7942,LWINTER,346.2880323,7.655901007,1.78,0.0307928245,9.669749364,0.2658295009,0.0,0.0,74.02326431,2.53431652,2.768427727,0.0371883554,2.951772985,0.087548433,440.6701028,2.768777561,1010.208689,8.924476313,,1,,206.1956481,0,,,,,
567.0,1.0,,2MASX J11454045-1827149,Saao,519.7905304,8.552322059,-13.67,1.828540335,39.12848168,2.645955527,0.0,0.0,100.9258439,4.803172487,12.92438692,0.3759176898,9.034689272,0.2441539272,1883.746043,9.594559248,1914.037066,2.00397606,,1,,417.9146742,0,,,,,
576.0,,,PG 1149-110,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
578.0,1.0,,4C +49.22,SDSS,478.4647806,0.0,-1.01,0.037439004,4.436965286,0.1757831964,0.0,0.0,4.194578283,0.1440726817,1.300797157,0.0421475961,1.011421163,0.0171491842,83.65404244,0.2053072973,4657.96464,14.08600776,,2,,365.949204,0,,,,,
596.0,1.0,,KUG 1208+386,SDSS,362.1480184,1.26965321,4.0,0.0880995248,17.65489853,0.357019918,0.0,0.0,35.02800075,0.5730943053,8.907066106,0.2114782131,8.85309909,0.1611645534,465.9097058,1.544626604,3229.722361,67.34649504,,2,,179.518325,0,,,,,
607.0,,,NGC 4235,SDSS,450.7678953,3.582065435,5.52,0.2058927058,24.30940486,0.2791039931,0.0,0.0,11.54051481,0.2124525981,11.89727673,0.1838998194,9.519351589,0.0976989753,271.2863047,0.7456368289,9255.648962,38.6948344,,2,,101.0831003,0,,,,,
623.0,1.0,,Mrk 771,SDSS,388.319552,426.1382898,-1.85,0.1688475315,15.01800206,0.4577317641,0.0,0.0,11.12887333,0.2829155053,2.91851198,2.076011568,3.015240988,0.2644481556,488.9606911,23.47098032,2872.387771,602.3802066,,2,,353.4706568,0,,,,,
644.0,1.0,,6dF J1254564-265702,Gemini,499.995271,3.025181042,11.66,0.0384791807,49.51870623,0.0222239213,0.0,0.0,56.44710549,0.0699449433,16.86553207,0.1055942044,14.76815807,0.0664753247,1301.064348,0.3758236834,4359.678277,2.546198999,,2,,493.1176088,0,,,,,
656.0,,,PKS 1302-102,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
683.0,,,2MASX J13411287-1438407,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
696.0,1.0,,2MASX J13512953-1813468,6DF,395.7288816,0.0,-2.17,0.0935856231,-1.682184659,0.1414966961,0.0,0.0,45.36071179,0.3867873553,2.096170257,0.1704014254,2.273921225,0.3315698603,141.7147854,0.4994005901,1553.855347,13.00789915,,2,6.0,78.07401585,0,,,,,
722.0,1.0,,SBS 1419+480,SDSS DR12B,574.1468588,20.14406685,3.61,0.2898441514,15.63643018,0.4765790607,0.0,0.0,22.2816686,1.408250954,3.598735817,0.224284526,4.930216771,0.2963238754,923.3310028,3.357924689,4757.696856,34.52421059,,2,,504.0529265,0,,,,,
726.0,1.0,,Mrk 813,SDSS,268.8495049,42.50484584,-1.8,0.6402730029,0.7813181191,2.508434098,0.0,0.0,2.66499712,2.483136084,1.215361706,0.2511402686,1.413901797,0.8259704902,811.8913956,8.482700855,5848.431492,36.72604326,,2,,355.1318981,0,,,,,
734.0,1.0,,NGC 5683,SDSS,341.6076552,3.274006336,1.96,0.0447953022,8.560959345,0.15929187,0.0,0.0,10.85173343,0.2418332589,4.054044779,0.0866847336,4.04147039,0.0634641676,377.0207344,0.9080885119,3324.642451,20.9,,2,,267.5738168,0,,,,,
735.0,,,Mrk 817,Crenshaw_Deveny,457.5568076,52.75701406,-7.15,3.175432722,47.24421818,5.034065993,0.0,0.0,36.74489529,5.981627981,15.63760613,3.68910981,15.78357441,2.197011111,1921.037355,10.76162547,5315.048238,50.10144047,,2,,369.8611968,0,,,,,
744.0,1.0,,WISE J144850.99-400845.6,Masetti,1050.088791,53.29443094,-30.05,3.133286496,34.85821483,5.572690543,0.0,0.0,27.98312007,8.530455767,-80.34744552,9.175844132,-80.34744552,7.59547338,1357.66118,29.16772167,5227.408739,76.76851432,,2,,356.888451,0,,,,,
753.0,,,Mrk 841,LWINTER,302.2702707,1.963680699,3.47,0.1462677683,13.93207431,0.1156031231,0.0,0.0,43.22716143,0.1803038555,10.42163812,0.0770597707,7.777950508,0.0474015448,660.1601602,0.6545432624,4382.017152,3.06,,2,,377.3885854,0,,,,,
765.0,1.0,,2MASXJ15144217-8123377,Palermo,726.3353748,0.0,-10.83,0.8350805341,24.78741144,1.511775961,0.0,0.0,23.23744841,2.037745245,3.843439208,1.48730736,6.570134385,0.5606451702,460.70886,8.753376518,6903.966767,103.2334376,,2,,991.5620041,0,,,,,
769.0,1.0,,2MASS J15213967+0337292,SDSS,399.5971849,23.48726738,1.88,0.0416389095,1.545489929,0.076562355,0.0,0.0,17.01153563,0.7744615874,2.368458421,0.0874276061,2.20442565,0.1263779339,338.9859422,0.4154774556,5133.486939,35.93017139,,2,,518.2505692,0,,,,,
771.0,,,2MASX J15295830-1300397,6DF,535.902909,16.73894391,-1.58,0.0,-1.453303122,0.0353687593,0.0,0.0,-1.453303122,0.0,1.266491939,0.0681033843,1.211281799,0.0534950898,214.0829011,0.6879969607,6719.27049,8.164493724,,1,6.0,339.2698438,0,,,,,
776.0,1.0,,2MASX J15422399-1411055,Crenshaw_Deveny,502.1423129,0.0,-7.01,0.6796858738,14.34342668,0.3983623663,0.0,0.0,9.403486369,0.636527505,7.690195935,0.3794286578,10.27282909,0.8021698117,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
779.0,1.0,,3C 323.1,SDSS,684.5551979,16.62762685,-3.11,0.2679555602,-1.683495291,0.1884122125,0.0,0.0,7.604331134,0.4182451718,0.2884414193,0.2749748775,1.509845203,0.0837664332,542.3958284,0.8396865613,5116.91186,32.42254266,,2,,491.4153037,0,,,,,
793.0,1.0,,2MASX J16071388+4833266,SDSS,1000.920578,0.0,2.44,0.036124163,5.485470829,0.1153317297,0.0,0.0,5.376482908,0.08727082,2.669693175,0.0508290136,1.159901258,0.0281006872,76.75219091,0.2605548763,8053.267041,38.1077215,,4,,210.7663291,0,,,,,
829.0,,,3C 345,SDSS,0.0,0.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0,,,,,
846.0,1.0,,1RXSJ165605.6-520345,Masetti,268.8495049,4.005868744,-8.21,1.596634989,-2.72016285,0.7523069141,0.0,0.0,10.87432525,1.349801857,4.593033122,0.4847757932,7.477947719,0.4011826645,1755.756168,1.509389449,3177.209424,10.38363229,,2,,318.8172667,0,,,,,
862.0,1.0,,2MASX J17085915+2153082,SDSS,268.8495049,6.314062454,-0.39,0.0441409467,1.948234236,0.1054677969,0.0,0.0,3.330280848,0.0658234942,0.6195553809,0.0280102982,0.5778797729,0.0131881989,108.1687197,0.1352898622,5373.088986,16.04160028,,2,,245.101199,0,,,,,
882.0,,,4C +34.47,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
924.0,,,Mrk 507,Gemini,464.8400913,1.418716526,3.8,0.0380993285,21.79059347,0.0996300855,0.0,0.0,50.07077407,0.2952128374,7.930836129,0.0583616447,6.670330602,0.041646438,118.7799906,0.1635676639,1928.882624,8.884189023,,2,,68.43367872,0,,,,,
925.0,1.0,,VII Zw 742,Gemini,506.5933296,0.8227010254,1.44,0.2747615917,24.61869641,0.2641129754,0.0,0.0,19.92811517,0.3284737587,4.825182294,0.059914298,3.965383493,0.0542541643,348.4578356,0.3823466492,1419.992629,24.34984818,,1,,384.6888472,0,,,,,
948.0,1.0,,2MASXiJ1802473-145454,Masetti,268.8495049,0.0,-2.05,0.0,-3.751507439,0.1167865805,0.0,0.0,14.95889309,3.130068463,4.825571287,1.19788417,7.267352628,1.753054302,1195.26782,9.504471506,3743.194611,48.0055473,,2,,324.985414,0,,,,,
950.0,,,2MASXJ18074992+1120494,Masetti,0.0,0.0,-3.55,0.0833694618,-7.233714572,0.2399818435,0.0,0.0,-7.233714572,0.2399818435,3.913170527,0.1988669903,-13.36530123,0.3492813886,412.6238576,0.6211100742,7484.016985,31.2,,2,,314.8793772,0,,,,,
967.0,,,H 1821+643,LANDT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
984.0,,,3C 382,Palomar_txt,788.7948586,0.0,-38.64,0.477403967,24.60884153,3.420232739,0.0,0.0,20.1238949,26.30697421,1.01707046,0.0,4.18057212,3.577444741,650.6975022,9.986738052,8662.9924,788.794431,,2,,349.9141776,0,,,,,
1013.0,1.0,,2MASXJ18560128+1538059,Palermo,1012.470647,11.96617464,-2.34,0.502839434,-3.958239378,0.387980533,0.0,0.0,18.46870227,0.4146978161,-8.853839047,0.579898894,-8.853839047,0.579898894,490.832704,1.092369822,3746.909403,5.771212364,,2,,363.7610362,0,,,,,
1015.0,1.0,,2MASX J18564935-5442298,6DF,479.197135,0.0,-2.73,0.2172156078,5.664767302,0.2357899564,0.0,0.0,23.22904994,0.1951044334,2.343357997,0.0758612271,-2.820855958,0.0995886856,264.1945168,1.298127098,3279.224807,8.738891206,,2,6.0,349.0104989,0,,,,,
1032.0,,,ESO 141- G 055,Saao,595.4885581,93.75222225,-15.91,0.2431958841,22.43811895,2.152918145,0.0,0.0,57.99951659,11.73738792,-29.2159436,3.55867311,-29.2159436,2.462460221,1269.154315,14.62202654,5127.673118,40.24300033,,2,,343.0111436,0,,,,,
1038.0,,,4C +73.18,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
1041.0,1.0,,1RXS J193347.6+325422,LWINTER,542.7362018,0.0,-2.68,0.0,-1.854579385,0.0,0.0,0.0,2.693586574,0.0950990834,-8.302906831,0.0,5.082072899,0.0645797106,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
1043.0,1.0,,2MASX J19380437-5109497,6DF,467.8675192,0.0,-37.32,0.00531485,15.16318704,0.5884040885,0.0,0.0,42.31656176,1.097139625,5.107974907,0.2939544999,5.412588072,0.1075733848,501.8119308,0.4925035597,3067.730478,0.0,,2,6.0,256.7610543,0,,,,,
1045.0,1.0,,IGRJ19405-3016,Masetti,489.9688798,0.0,2.52,0.4884633823,15.76630161,0.5485168814,0.0,0.0,28.4286821,1.022306066,6.72849366,0.5883955608,5.832390136,0.3983616948,263.8780612,1.825050833,6043.873189,118.5465699,,2,,213.587488,0,,,,,
1063.0,1.0,,ESO 399-20,Gemini,442.4145677,4.072816587,-0.91,0.0526373706,-2.146177446,0.0449549349,0.0,0.0,5.503359664,0.1156348961,1.703557554,0.0390415006,1.792217574,0.0281627972,303.0997032,0.2786715405,1834.439771,2.88,,1,,372.5908997,0,,,,,
1089.0,1.0,,RX J2044.0+2833,KPNO,576.1098055,0.0,-52.2,15.24700834,142.4969067,20.17699771,0.0,0.0,834.5627897,44.72800119,105.4685828,10.41911515,84.08536484,4.865463616,8099.286799,54.97041607,2496.449643,28.57458297,,2,,238.7978387,0,,,,,
1090.0,,,Mrk 509,Crenshaw_Goldcam_double,494.5425154,30.24317211,-27.56,2.19131798,68.50818544,4.936302288,0.0,0.0,114.2576468,4.667601067,54.28714846,2.897778701,61.03675086,5.025158574,1931.649463,11.23317968,6006.329912,81.98254077,,2,,106.6888645,0,,,,,
